2024-11-21 16:13:32.965 | WARNING  | chatchat.server.utils:detect_xf_models:104 - auto_detect_model needs xinference-client installed. Please try "pip install xinference-client". 
2024-11-22 17:03:06.287 | INFO     | chatchat.startup:run_api_server:55 - Api MODEL_PLATFORMS: [PlatformConfig(platform_name='xinference', platform_type='xinference', api_base_url='http://127.0.0.1:9997/v1', api_key='EMPTY', api_proxy='', api_concurrencies=5, auto_detect_model=True, llm_models=[], embed_models=[], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='ollama', platform_type='ollama', api_base_url='http://127.0.0.1:11434/v1', api_key='EMPTY', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['qwen:7b', 'qwen2:7b'], embed_models=['quentinz/bge-large-zh-v1.5'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='oneapi', platform_type='oneapi', api_base_url='http://127.0.0.1:3000/v1', api_key='sk-', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['chatglm_pro', 'chatglm_turbo', 'chatglm_std', 'chatglm_lite', 'qwen-turbo', 'qwen-plus', 'qwen-max', 'qwen-max-longcontext', 'ERNIE-Bot', 'ERNIE-Bot-turbo', 'ERNIE-Bot-4', 'SparkDesk'], embed_models=['text-embedding-v1', 'Embedding-V1'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='openai', platform_type='openai', api_base_url='https://api.openai.com/v1', api_key='sk-proj-', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['gpt-4o', 'gpt-3.5-turbo'], embed_models=['text-embedding-3-small', 'text-embedding-3-large'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[])]
2024-11-22 17:03:07.587 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:03:07.605 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-22 17:03:07.615 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-22 17:03:07.624 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-22 17:03:07.634 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-22 17:03:07.637 | INFO     | chatchat.startup:run_webui:80 - Webui MODEL_PLATFORMS: [PlatformConfig(platform_name='xinference', platform_type='xinference', api_base_url='http://127.0.0.1:9997/v1', api_key='EMPTY', api_proxy='', api_concurrencies=5, auto_detect_model=True, llm_models=[], embed_models=[], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='ollama', platform_type='ollama', api_base_url='http://127.0.0.1:11434/v1', api_key='EMPTY', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['qwen:7b', 'qwen2:7b'], embed_models=['quentinz/bge-large-zh-v1.5'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='oneapi', platform_type='oneapi', api_base_url='http://127.0.0.1:3000/v1', api_key='sk-', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['chatglm_pro', 'chatglm_turbo', 'chatglm_std', 'chatglm_lite', 'qwen-turbo', 'qwen-plus', 'qwen-max', 'qwen-max-longcontext', 'ERNIE-Bot', 'ERNIE-Bot-turbo', 'ERNIE-Bot-4', 'SparkDesk'], embed_models=['text-embedding-v1', 'Embedding-V1'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[]), PlatformConfig(platform_name='openai', platform_type='openai', api_base_url='https://api.openai.com/v1', api_key='sk-proj-', api_proxy='', api_concurrencies=5, auto_detect_model=False, llm_models=['gpt-4o', 'gpt-3.5-turbo'], embed_models=['text-embedding-3-small', 'text-embedding-3-large'], text2image_models=[], image2text_models=[], rerank_models=[], speech2text_models=[], text2speech_models=[])]
2024-11-22 17:03:29.423 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-22 17:03:29.433 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-22 17:03:29.443 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-22 17:03:29.839 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:03:29.884 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:03:29.884 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:03:29.884 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:03:29.884 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:07:15.040 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-22 17:07:15.040 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-22 17:07:15.041 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-22 17:07:15.041 | WARNING  | chatchat.server.utils:get_default_embedding:214 - default embedding model glm4 is not found in available embeddings, using quentinz/bge-large-zh-v1.5 instead
2024-11-22 17:07:17.254 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:07:17.295 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:07:17.296 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:07:17.296 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:07:17.296 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:07:17.644 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:07:17.683 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:07:17.684 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:07:17.684 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:07:17.684 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:07:20.840 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:07:20.888 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:07:20.890 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:07:20.890 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:07:20.890 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:07:22.360 | ERROR    | chatchat.server.api_server.openai_routes:generator:105 - openai request error: Connection error.
2024-11-22 17:07:57.122 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:07:57.169 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:07:57.170 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:07:57.170 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:07:57.171 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:08:13.183 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:08:13.222 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:08:13.223 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:08:13.223 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:08:13.223 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:08:18.792 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:08:18.830 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:08:18.830 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:08:18.831 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:08:18.831 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:08:21.737 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:08:21.778 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:08:21.779 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:08:21.779 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:08:21.779 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:08:26.924 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:08:26.962 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:08:26.963 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:08:26.963 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:08:26.963 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:08:29.370 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:08:29.411 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:08:29.411 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:08:29.412 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:08:29.412 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:08:29.548 | ERROR    | chatchat.server.api_server.openai_routes:generator:105 - openai request error: An error occurred during streaming
2024-11-22 17:20:41.360 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:20:41.402 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:20:41.403 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:20:41.403 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
2024-11-22 17:20:41.403 | WARNING  | chatchat.server.utils:get_default_llm:205 - default llm model glm4 is not found in available llms, using qwen:7b instead
